nohup: ignoring input
[23:08:06] === SVD (poison-only) — NO post-fit nudge ===
[23:08:11] Original users: 53,424
[23:08:11] Training baseline SVD on ORIGINAL...
[01:41:12] Scored 53,000/53,424 users for enhanced_Horror_25_pos5_neg0_sample...
[01:41:17] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Horror_25_pos5_neg0_sample_15recommendation.csv (801360 rows)
[01:41:21] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Horror_25_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[01:41:28] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Horror_25_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[01:41:32] [16/27] enhanced_Horror_50_pos5_neg0_sample — loading & training...
[01:48:34] Scored 1,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:48:36] Scored 2,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:48:38] Scored 3,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:48:40] Scored 4,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:48:43] Scored 5,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:48:46] Scored 6,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:48:49] Scored 7,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:48:52] Scored 8,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:48:55] Scored 9,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:48:59] Scored 10,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:02] Scored 11,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:06] Scored 12,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:09] Scored 13,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:12] Scored 14,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:15] Scored 15,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:19] Scored 16,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:22] Scored 17,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:25] Scored 18,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:28] Scored 19,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:31] Scored 20,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:34] Scored 21,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:38] Scored 22,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:41] Scored 23,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:44] Scored 24,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:47] Scored 25,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:50] Scored 26,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:53] Scored 27,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:55] Scored 28,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:57] Scored 29,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:49:59] Scored 30,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:01] Scored 31,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:04] Scored 32,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:06] Scored 33,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:10] Scored 34,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:14] Scored 35,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:17] Scored 36,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:19] Scored 37,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:23] Scored 38,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:26] Scored 39,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:29] Scored 40,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:32] Scored 41,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:35] Scored 42,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:38] Scored 43,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:45] Scored 44,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:48] Scored 45,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:51] Scored 46,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:54] Scored 47,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:50:57] Scored 48,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:51:00] Scored 49,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:51:03] Scored 50,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:51:07] Scored 51,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:51:11] Scored 52,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:51:18] Scored 53,000/53,424 users for enhanced_Horror_50_pos5_neg0_sample...
[01:51:23] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Horror_50_pos5_neg0_sample_15recommendation.csv (801360 rows)
[01:51:31] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Horror_50_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[01:51:37] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Horror_50_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[01:51:41] [17/27] enhanced_Mystery_25_pos5_neg0_sample — loading & training...
[01:58:50] Scored 1,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:58:52] Scored 2,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:58:54] Scored 3,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:58:56] Scored 4,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:58:59] Scored 5,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:01] Scored 6,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:03] Scored 7,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:05] Scored 8,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:07] Scored 9,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:09] Scored 10,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:11] Scored 11,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:13] Scored 12,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:15] Scored 13,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:17] Scored 14,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:20] Scored 15,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:22] Scored 16,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:24] Scored 17,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:28] Scored 18,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:32] Scored 19,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:35] Scored 20,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:38] Scored 21,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:41] Scored 22,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:45] Scored 23,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:48] Scored 24,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:50] Scored 25,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:53] Scored 26,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:55] Scored 27,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[01:59:57] Scored 28,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:00] Scored 29,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:04] Scored 30,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:07] Scored 31,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:10] Scored 32,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:12] Scored 33,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:15] Scored 34,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:18] Scored 35,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:20] Scored 36,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:23] Scored 37,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:25] Scored 38,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:27] Scored 39,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:30] Scored 40,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:34] Scored 41,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:37] Scored 42,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:40] Scored 43,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:43] Scored 44,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:48] Scored 45,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:51] Scored 46,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:54] Scored 47,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:00:58] Scored 48,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:01:01] Scored 49,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:01:05] Scored 50,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:01:10] Scored 51,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:01:13] Scored 52,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:01:17] Scored 53,000/53,424 users for enhanced_Mystery_25_pos5_neg0_sample...
[02:01:24] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Mystery_25_pos5_neg0_sample_15recommendation.csv (801360 rows)
[02:01:31] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Mystery_25_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[02:01:40] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Mystery_25_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[02:01:44] [18/27] enhanced_Mystery_50_pos5_neg0_sample — loading & training...
[02:09:05] Scored 1,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:07] Scored 2,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:09] Scored 3,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:11] Scored 4,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:13] Scored 5,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:15] Scored 6,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:17] Scored 7,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:20] Scored 8,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:22] Scored 9,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:24] Scored 10,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:28] Scored 11,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:31] Scored 12,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:33] Scored 13,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:35] Scored 14,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:38] Scored 15,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:40] Scored 16,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:42] Scored 17,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:45] Scored 18,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:49] Scored 19,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:53] Scored 20,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:09:57] Scored 21,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:00] Scored 22,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:04] Scored 23,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:07] Scored 24,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:10] Scored 25,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:13] Scored 26,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:17] Scored 27,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:21] Scored 28,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:24] Scored 29,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:27] Scored 30,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:30] Scored 31,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:33] Scored 32,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:36] Scored 33,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:39] Scored 34,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:42] Scored 35,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:45] Scored 36,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:49] Scored 37,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:52] Scored 38,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:56] Scored 39,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:10:59] Scored 40,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:02] Scored 41,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:05] Scored 42,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:08] Scored 43,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:11] Scored 44,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:15] Scored 45,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:20] Scored 46,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:25] Scored 47,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:31] Scored 48,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:34] Scored 49,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:37] Scored 50,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:41] Scored 51,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:44] Scored 52,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:49] Scored 53,000/53,424 users for enhanced_Mystery_50_pos5_neg0_sample...
[02:11:55] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Mystery_50_pos5_neg0_sample_15recommendation.csv (801360 rows)
[02:12:03] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Mystery_50_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[02:12:14] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Mystery_50_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[02:12:19] [19/27] enhanced_Nonfiction_25_pos5_neg0_sample — loading & training...
[02:19:17] Scored 1,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:19] Scored 2,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:21] Scored 3,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:23] Scored 4,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:25] Scored 5,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:27] Scored 6,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:29] Scored 7,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:32] Scored 8,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:34] Scored 9,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:37] Scored 10,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:39] Scored 11,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:42] Scored 12,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:45] Scored 13,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:47] Scored 14,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:49] Scored 15,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:52] Scored 16,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:56] Scored 17,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:19:59] Scored 18,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:02] Scored 19,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:05] Scored 20,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:09] Scored 21,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:13] Scored 22,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:16] Scored 23,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:19] Scored 24,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:22] Scored 25,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:25] Scored 26,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:28] Scored 27,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:31] Scored 28,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:34] Scored 29,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:37] Scored 30,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:43] Scored 31,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:47] Scored 32,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:50] Scored 33,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:53] Scored 34,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:56] Scored 35,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:20:59] Scored 36,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:03] Scored 37,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:07] Scored 38,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:14] Scored 39,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:20] Scored 40,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:27] Scored 41,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:32] Scored 42,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:38] Scored 43,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:44] Scored 44,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:51] Scored 45,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:21:56] Scored 46,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:22:01] Scored 47,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:22:05] Scored 48,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:22:10] Scored 49,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:22:17] Scored 50,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:22:23] Scored 51,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:22:26] Scored 52,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:22:29] Scored 53,000/53,424 users for enhanced_Nonfiction_25_pos5_neg0_sample...
[02:22:35] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Nonfiction_25_pos5_neg0_sample_15recommendation.csv (801360 rows)
[02:22:42] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Nonfiction_25_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[02:22:52] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Nonfiction_25_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[02:22:57] [20/27] enhanced_Nonfiction_50_pos5_neg0_sample — loading & training...
[02:29:51] Scored 1,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:29:53] Scored 2,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:29:55] Scored 3,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:29:58] Scored 4,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:00] Scored 5,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:02] Scored 6,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:04] Scored 7,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:06] Scored 8,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:08] Scored 9,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:11] Scored 10,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:13] Scored 11,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:16] Scored 12,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:18] Scored 13,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:21] Scored 14,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:24] Scored 15,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:29] Scored 16,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:31] Scored 17,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:32] Scored 18,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:34] Scored 19,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:36] Scored 20,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:39] Scored 21,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:42] Scored 22,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:44] Scored 23,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:46] Scored 24,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:48] Scored 25,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:50] Scored 26,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:52] Scored 27,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:54] Scored 28,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:55] Scored 29,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:57] Scored 30,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:30:59] Scored 31,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:06] Scored 32,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:10] Scored 33,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:14] Scored 34,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:17] Scored 35,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:21] Scored 36,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:24] Scored 37,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:27] Scored 38,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:30] Scored 39,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:33] Scored 40,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:37] Scored 41,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:45] Scored 42,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:48] Scored 43,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:51] Scored 44,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:54] Scored 45,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:31:57] Scored 46,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:32:00] Scored 47,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:32:03] Scored 48,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:32:06] Scored 49,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:32:09] Scored 50,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:32:18] Scored 51,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:32:21] Scored 52,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:32:24] Scored 53,000/53,424 users for enhanced_Nonfiction_50_pos5_neg0_sample...
[02:32:29] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Nonfiction_50_pos5_neg0_sample_15recommendation.csv (801360 rows)
